name,telephone,address,metro_line,metro_line_1,metro_line_2,metro_line_3,metro_line_4,metro_line_5,metro_line_7,metro_line_9,metro_line_11,coordinate,X,Y,price_with_unit,price,district,subdistrict,room_type,room_area,room_height,room_fase_to
花园式小区、成熟小区配套齐全、家私电齐全简单收拾直接拎包入住,https://sz.zu.anjuke.com/fangyuan/1153700087,深圳市罗湖区国贸新安路2号好运来大厦,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.129794,22.539197",114.129794,22.539197,1700元/月,1700,罗湖,国贸,4室1厅,16平米,9/19层,朝南
正规高性价比3室 一看即中,https://sz.zu.anjuke.com/fangyuan/1160537413,深圳市宝安区新安裕安二路2号宝豪华庭,5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.896344,22.567985",113.896344,22.567985,1900元/月,1900,宝安,新安,3室1厅,17平米,10/21层,朝南
海珑华苑蛋壳公寓直租，无中介，免费WiFi，精装修，,https://sz.zu.anjuke.com/fangyuan/1161162974,深圳市罗湖区怡景凤凰路海珑华苑,2/5/9号线,Null,2,Null,Null,5,Null,9,Null,"114.132526,22.546629",114.132526,22.546629,2000元/月,2000,罗湖,怡景,3室1厅,23平米,11/18层,朝东
阳光棕榈园 家具齐全 紧邻地铁站 没有 前海,https://sz.zu.anjuke.com/fangyuan/1159898851,深圳市南山区前海前海路2057号阳光棕榈园,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.912792,22.525985",113.912792,22.525985,1782元/月,1782,南山,前海,3室1厅,20平米,6/18层,朝东
凯德公园1号蛋壳公寓直租 智能门锁 通勤便利 押一付一,https://sz.zu.anjuke.com/fangyuan/1162627847,深圳市南山区南油创业路3023号凯德公园1号,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.925711,22.515491",113.925711,22.515491,1480元/月,1480,南山,南油,3室1厅,18平米,17/19层,朝东
瑞泽新装修三房    空房出租！！！,https://sz.zu.anjuke.com/fangyuan/1160139930,深圳市龙岗区横岗埔厦路97号瑞泽佳园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.182377,22.644845",114.182377,22.644845,4300元/月,4300,龙岗,横岗,3室2厅,110平米,26/32层,朝南
立减2200 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1159897135,深圳市罗湖区国贸南湖路3028-3030号东方皇宫,1/2/3/9号线,1,2,3,Null,Null,Null,9,Null,"114.121250,22.542488",114.12125,22.542488,1900元/月,1900,罗湖,国贸,3室1厅,20平米,9/19层,东南
学子荔园  客厅开阔 无中介 房源 包物业 西丽,https://sz.zu.anjuke.com/fangyuan/1162101756,深圳市南山区西丽官龙路10号学子荔园,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"113.945162,22.586705",113.945162,22.586705,1490元/月,1490,南山,西丽,3室1厅,18平米,15/17层,朝东
梧桐花园  精装卧室 押一付一 房源 房间实拍 横岗,https://sz.zu.anjuke.com/fangyuan/1162273185,深圳市龙岗区横岗梧桐路梧桐花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.182198,22.640690",114.182198,22.64069,1670元/月,1670,龙岗,横岗,3室1厅,17平米,7/19层,朝东
世纪广场 住的舒心 家具家电全 拎包入住不是中介 南油,https://sz.zu.anjuke.com/fangyuan/1161165456,深圳市南山区南油东滨路4036号世纪广场,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.921683,22.507057",113.921683,22.507057,2410元/月,2410,南山,南油,1室1厅,26平米,13/18层,东南
海雅商圈 御景台 豪装大四房 临近灵芝地铁站 家私家电齐全,https://sz.zu.anjuke.com/fangyuan/1159524072,深圳市宝安区新安前进一路53号御景台,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.912025,22.559709",113.912025,22.559709,8800元/月,8800,宝安,新安,4室2厅,145平米,16/17层,东南
半岛城邦二期 中式装修高层三房 高性价比,https://sz.zu.anjuke.com/fangyuan/1162239173,深圳市南山区蛇口金世纪路半岛城邦(二期),2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.931518,22.481634",113.931518,22.481634,13000元/月,13000,南山,蛇口,3室2厅,120平米,24/30层,南北
梅林 室友无不良嗜好 免费WiFi 紧邻地铁站 可月付,https://sz.zu.anjuke.com/fangyuan/1160539289,深圳市福田区梅林中康路18号振业梅苑,4/9号线,Null,Null,Null,4,Null,Null,9,Null,"114.059573,22.566995",114.059573,22.566995,1990元/月,1990,福田,梅林,3室1厅,24平米,11/18层,朝东
星光之约花园 房源真实 家具齐全 紧邻站 没有坂田,https://sz.zu.anjuke.com/fangyuan/1161169991,深圳市龙岗区坂田五和大道南路30号星光之约花园,Null,Null,Null,Null,Null,Null,Null,Null,Null,"114.061631,22.608171",114.061631,22.608171,1700元/月,1700,龙岗,坂田,3室1厅,18平米,11/23层,朝东
免费WiFi 紧邻地铁站 可月付 前海,https://sz.zu.anjuke.com/fangyuan/1157122987,深圳市南山区前海前海路星海名城(一期),1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.914442,22.537027",113.914442,22.537027,1732元/月,1732,南山,前海,3室1厅,17平米,6/18层,朝东
锦绣花园 直租 精装主卧 押一付一 双周保洁,https://sz.zu.anjuke.com/fangyuan/1160538783,深圳市南山区后海工业七路广博星海华庭,2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.935822,22.494590",113.935822,22.49459,2400元/月,2400,南山,后海,4室1厅,20平米,9/19层,朝南
紫薇苑西区 二期精装大四房 户型方正 南北通透 配置齐全,https://sz.zu.anjuke.com/fangyuan/1160039832,深圳市龙岗区大运龙潭路19号紫薇苑(西区),3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.240246,22.713672",114.240246,22.713672,5000元/月,5000,龙岗,大运,4室2厅,134平米,9/11层,南北
中加名园蛋壳公寓直租  环境优美 押一付一,https://sz.zu.anjuke.com/fangyuan/1163520333,深圳市龙岗区布吉荣华路199号中加名园,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.121881,22.592843",114.121881,22.592843,1700元/月,1700,龙岗,布吉,3室1厅,20平米,9/21层,朝东
罗湖金岸 超值两房两厅 家私电器全齐 正南看山景,https://sz.zu.anjuke.com/fangyuan/1162951173,深圳市罗湖区人民南沿河南路1070号罗湖金岸,1/9号线,1,Null,Null,Null,Null,Null,9,Null,"114.124367,22.534270",114.124367,22.53427,6000元/月,6000,罗湖,人民南,2室2厅,67平米,23/33层,朝南
物资大院 大两房一厅可 做午托班 户型方正看房中午,https://sz.zu.anjuke.com/fangyuan/1163193028,深圳市罗湖区东门玉泉路126号物资大院,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.128275,22.551130",114.128275,22.55113,6000元/月,6000,罗湖,东门,2室2厅,75平米,3/6层,南北
"温暖又温心,御景水岸花园精装修3室真的给你不一样的感受",https://sz.zu.anjuke.com/fangyuan/1162579485,深圳市宝安区福永温馨路御景水岸花园(别墅),Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.826560,22.684633",113.82656,22.684633,5000元/月,5000,宝安,福永,3室2厅,88平米,15/21层,朝南
香蜜湖  家具家电全 紧邻地铁站 可月付,https://sz.zu.anjuke.com/fangyuan/1161732625,深圳市福田区香蜜湖香梅路1089号香蜜湖一号,2/9号线,Null,2,Null,Null,Null,Null,9,Null,"114.035589,22.550792",114.035589,22.550792,2100元/月,2100,福田,香蜜湖,1室1厅,24平米,18/23层,朝北
中加名园蛋壳公寓直租，无中介，家具齐全，精装修，,https://sz.zu.anjuke.com/fangyuan/1161425275,深圳市龙岗区布吉荣华路199号中加名园,3/5号线,Null,Null,3,Null,5,Null,Null,Null,"114.121881,22.592843",114.121881,22.592843,1000元/月,1000,龙岗,布吉,3室1厅,17平米,16/18层,朝东
一致春晓苑蛋壳公寓直租 智能门锁 干净整洁 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161347461,深圳市罗湖区布心春和路1号一致春晓苑,5/7号线,Null,Null,Null,Null,5,7,Null,Null,"114.137409,22.582160",114.137409,22.58216,1100元/月,1100,罗湖,布心,3室1厅,18平米,17/19层,朝东
万科紫悦山蛋壳公寓直租 智能门锁 环境优美 房价透明,https://sz.zu.anjuke.com/fangyuan/1161338127,深圳市龙岗区坂田坂雪岗大道万科紫悦山,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.073625,22.617257",114.073625,22.617257,1000元/月,1000,龙岗,坂田,3室1厅,16平米,19/21层,朝东
大族河山  精装卧室 无中介 房源 双周保洁 丹竹头,https://sz.zu.anjuke.com/fangyuan/1162156609,深圳市龙岗区丹竹头翠山路大族河山,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.157246,22.612824",114.157246,22.612824,1480元/月,1480,龙岗,丹竹头,3室1厅,14平米,20/29层,朝东
一城峰景蛋壳公寓直租 双周保洁 通勤便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1161357040,深圳市龙岗区龙岗中心城建新路2号一城峰景(颐景峰苑),3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.275964,22.725517",114.275964,22.725517,1960元/月,1960,龙岗,龙岗中心城,3室1厅,22平米,12/19层,朝东
南海玫瑰花园 免费WiFi 紧邻地铁站 押一付一 蛇口,https://sz.zu.anjuke.com/fangyuan/1162270223,深圳市南山区蛇口望海路1089号南海玫瑰花园(一期),2号线,Null,2,Null,Null,Null,Null,Null,Null,"113.921309,22.483102",113.921309,22.483102,2060元/月,2060,南山,蛇口,1室1厅,27平米,14/19层,朝北
恒丰工业城蛋壳公寓直租 智能门锁 值得信赖 房价透明,https://sz.zu.anjuke.com/fangyuan/1163547394,深圳市宝安区桃源居洲石公路恒丰工业城,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.864728,22.629265",113.864728,22.629265,1740元/月,1740,宝安,桃源居,3室1厅,19平米,11/23层,朝东
来福士对面 信和自由广场 精装修两房 登良地铁口 近海岸城,https://sz.zu.anjuke.com/fangyuan/1163402665,深圳市南山区南油南海大道2088号信和自由广场,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.924998,22.506456",113.924998,22.506456,5000元/月,5000,南山,南油,2室2厅,70平米,20/30层,朝南
都市翠海华苑蛋壳公寓直租 双周保洁 值得信赖 押一付一,https://sz.zu.anjuke.com/fangyuan/1161520853,深圳市宝安区新安创业二路100号都市翠海华苑,5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.905510,22.569550",113.90551,22.56955,1910元/月,1910,宝安,新安,3室1厅,24平米,12/19层,朝东
阳光绿地家园蛋壳公寓直租 智能门锁 干净整洁 押一付一,https://sz.zu.anjuke.com/fangyuan/1161423471,深圳市罗湖区田贝爱国路3003号阳光绿地家园,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.137982,22.562482",114.137982,22.562482,1700元/月,1700,罗湖,田贝,3室1厅,19平米,7/19层,朝东
广场北街小区，房屋干净清爽，户型佳，为您呈现家的感觉,https://sz.zu.anjuke.com/fangyuan/1162385651,深圳市罗湖区蔡屋围广场北街广场北街小区,1/2/3/9号线,1,2,3,Null,Null,Null,9,Null,"114.109682,22.545138",114.109682,22.545138,2100元/月,2100,罗湖,蔡屋围,1室0厅,30平米,8/8层,朝南
大新地铁附近，新德家园，朝南安静，干净清爽，家私家电全齐,https://sz.zu.anjuke.com/fangyuan/1161309537,深圳市南山区前海前海路3001号新德家园,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.914344,22.529024",113.914344,22.529024,6800元/月,6800,南山,前海,3室2厅,97平米,24/25层,朝南
黄埔雅苑四期业主自住房源，正南向看花园 带固定车位夜景非常美,https://sz.zu.anjuke.com/fangyuan/1160967499,深圳市福田区莲花福中路316号黄埔雅苑骏悠园(黄埔雅苑四期),2/3/4/11号线,Null,2,3,4,Null,Null,Null,11,"114.053879,22.545594",114.053879,22.545594,19000元/月,19000,福田,莲花,4室2厅,170平米,16/30层,东南
逸翠园蛋壳公寓直租 智能门锁 干净整洁 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161336706,深圳市罗湖区田贝翠竹路1056号逸翠园,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.130465,22.561567",114.130465,22.561567,1650元/月,1650,罗湖,田贝,3室1厅,19平米,5/17层,朝东
房东直租 平岗中学旁 家私家电齐全 拎包入住 采光好购物方便,https://sz.zu.anjuke.com/fangyuan/1162953185,深圳市龙岗区龙岗中心城龙园路200号九州家园(一期),3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.263748,22.728615",114.263748,22.728615,700元/月,700,龙岗,龙岗中心城,1室0厅,36平米,2/3层,南北
恒通工业城 房源真实 家电安全 紧邻地铁站 不是中介 李朗,https://sz.zu.anjuke.com/fangyuan/1162138946,深圳市龙岗区李朗吉华路280号恒通工业城,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.101953,22.631906",114.101953,22.631906,1440元/月,1440,龙岗,李朗,3室1厅,18平米,19/21层,朝东
深华丽园 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1158215171,深圳市罗湖区翠竹水贝一路76号深华丽园,3/7号线,Null,Null,3,Null,Null,7,Null,Null,"114.126443,22.569070",114.126443,22.56907,1580元/月,1580,罗湖,翠竹,3室1厅,14平米,10/19层,朝南
绿茵阁 蛋壳公寓直租押一付一家具齐全 立减2200,https://sz.zu.anjuke.com/fangyuan/1156741654,深圳市福田区皇岗金田路1002号宣嘉华庭,4/7号线,Null,Null,Null,4,Null,7,Null,Null,"114.066958,22.520568",114.066958,22.520568,1750元/月,1750,福田,皇岗,4室1厅,14平米,9/15层,朝南
中泰燕南名庭蛋壳公寓直租，押一付一，免费WiFi，精装修，,https://sz.zu.anjuke.com/fangyuan/1161423039,深圳市福田区上步燕南路88号中泰燕南名庭,1/2/3/7号线,1,2,3,Null,Null,7,Null,Null,"114.093546,22.545097",114.093546,22.545097,1500元/月,1500,福田,上步,3室1厅,20平米,6/18层,朝东
0中介 新安湖花园 高层电梯 交通便利 家具齐全 包物业,https://sz.zu.anjuke.com/fangyuan/1158863938,深圳市宝安区新安兴华二路188号新安湖花园(一期),5号线,Null,Null,Null,Null,5,Null,Null,Null,"113.906574,22.564818",113.906574,22.564818,1962元/月,1962,宝安,新安,3室1厅,15平米,19/27层,朝东
万科翡丽郡1期朝南3房出租，高层景观好，看房方便,https://sz.zu.anjuke.com/fangyuan/1163384956,深圳市宝安区沙井新沙路470号万科翡丽郡(一期),11号线,Null,Null,Null,Null,Null,Null,Null,11,"113.813930,22.732880",113.81393,22.73288,3800元/月,3800,宝安,沙井,3室2厅,88平米,24/31层,东南
星海名城五期 公寓直租 押一付一 家具齐全 立减2200,https://sz.zu.anjuke.com/fangyuan/1160539227,深圳市南山区前海前海路星海名城(五期),1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.912740,22.540386",113.91274,22.540386,2100元/月,2100,南山,前海,3室1厅,16平米,9/21层,朝南
侨香公馆精致三房，户型方正，家私电器齐全，杜绝假房源！,https://sz.zu.anjuke.com/fangyuan/1160974455,深圳市福田区农科中心侨香路3038号侨香公馆,1/2/7号线,1,2,Null,Null,Null,7,Null,Null,"114.006373,22.544843",114.006373,22.544843,9000元/月,9000,福田,农科中心,3室2厅,130平米,15/35层,朝南
东海花园二期，品质大盘，豪华装修，直接入住，地铁.口物业,https://sz.zu.anjuke.com/fangyuan/1161822173,深圳市福田区农科中心香林路东海花园(二期福禄居),1/7/9/11号线,1,Null,Null,Null,Null,7,9,11,"114.023816,22.538555",114.023816,22.538555,11000元/月,11000,福田,农科中心,4室2厅,143平米,26/31层,东南
德系智能豪装/两房看房方便//安静塘朗山香蜜公园全景,https://sz.zu.anjuke.com/fangyuan/1162777558,深圳市福田区农科中心深南大道7888号东海国际公寓,1/7/9/11号线,1,Null,Null,Null,Null,7,9,11,"114.020480,22.536284",114.02048,22.536284,36000元/月,36000,福田,农科中心,2室2厅,140平米,27/75层,南北
恒运豪庭 1室1厅1卫(个人) 邻地铁 押一付一 可短租,https://sz.zu.anjuke.com/fangyuan/1161518438,深圳市福田区福田中心福华三路恒运豪庭(风华盛世),1/2/3/4号线,1,2,3,4,Null,Null,Null,Null,"114.066310,22.533310",114.06631,22.53331,2200元/月,2200,福田,福田中心,3室1厅,20平米,9/19层,朝南
星海名城三期 返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1160848061,深圳市南山区前海前海路3101号星海名城(三期),1/5/11号线,1,Null,Null,Null,5,Null,Null,11,"113.912749,22.537620",113.912749,22.53762,1900元/月,1900,南山,前海,3室1厅,18平米,9/22层,东南
住蛋壳 一起狼人杀 近地铁小区房只收房租水电均摊 包宽带,https://sz.zu.anjuke.com/fangyuan/1160538480,深圳市南山区科技园科技中一路6号帝景园,1号线,1,Null,Null,Null,Null,Null,Null,Null,"113.936279,22.541708",113.936279,22.541708,1600元/月,1600,南山,科技园,5室1厅,16平米,7/15层,朝南
金豪花园  近地铁站 无中介 房价透明 随时看房 泥岗,https://sz.zu.anjuke.com/fangyuan/1161738114,深圳市罗湖区泥岗泥岗东路1104号金豪花园,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.115473,22.574516",114.115473,22.574516,2020元/月,2020,罗湖,泥岗,1室1厅,28平米,18/23层,朝西
宝田雅苑蛋壳公寓直租 双周保洁 环境优美 性价比高,https://sz.zu.anjuke.com/fangyuan/1160222685,深圳市宝安区西乡工业路宝田雅苑,1/11号线,1,Null,Null,Null,Null,Null,Null,11,"113.867862,22.580964",113.867862,22.580964,1870元/月,1870,宝安,西乡,3室1厅,20平米,17/24层,朝东
恒通工业城 蛋壳公寓直租 智能门锁 通勤便利 无中介,https://sz.zu.anjuke.com/fangyuan/1158862099,深圳市龙岗区李朗吉华路280号恒通工业城,5号线,Null,Null,Null,Null,5,Null,Null,Null,"114.101953,22.631906",114.101953,22.631906,1442元/月,1442,龙岗,李朗,3室1厅,14平米,13/27层,朝东
振业城蛋壳公寓直租  值得信赖 押一付一,https://sz.zu.anjuke.com/fangyuan/1160538328,深圳市龙岗区横岗红棉路振业城上观,3号线,Null,Null,3,Null,Null,Null,Null,Null,"114.180894,22.644573",114.180894,22.644573,1160元/月,1160,龙岗,横岗,3室1厅,18平米,15/17层,朝东
云顶翠峰蛋壳公寓直租 智能门锁 通勤便利 月付无压力,https://sz.zu.anjuke.com/fangyuan/1159196050,深圳市福田区皇岗福强路2016号云顶翠峰(一期),3/4/7号线,Null,Null,3,4,Null,7,Null,Null,"114.060823,22.517046",114.060823,22.517046,1930元/月,1930,福田,皇岗,3室1厅,21平米,12/19层,朝东
汇宾广场 蛋壳公寓直租 押一付一 家具齐全 立减2200,https://sz.zu.anjuke.com/fangyuan/1156031866,深圳市南山区南油东滨路4333号汇宾广场二期,Null,Null,Null,Null,Null,Null,Null,Null,Null,"113.917746,22.508770",113.917746,22.50877,1700元/月,1700,南山,南油,4室1厅,13平米,9/24层,朝南
